Round;Reward;Average Reward;Steps Survived;Coins Collected;Enemies Killed;Crates Destroyed
137;-53550;-42875;9;0;0;0
138;-34780;-42816;19;0;0;0
139;-52790;-42888;7;0;0;0
140;-37510;-42849;17;0;0;0
141;-65160;-43007;21;0;0;2
142;-67870;-43183;21;0;0;1
143;-52790;-43250;18;0;0;3
144;-52790;-43316;7;0;0;0
145;-36440;-43269;10;0;0;0
146;-35340;-43214;9;0;0;0
147;-39750;-43191;12;0;0;0
148;-34230;-43130;10;0;0;0
149;-69900;-43310;6;0;0;0
150;-25990;-43194;8;0;0;0
151;-31250;-43115;18;0;0;0
152;-74300;-43320;10;0;0;0
153;-31420;-43243;26;0;0;2
154;-56620;-43329;16;0;0;0
155;-64290;-43465;15;0;0;2
156;-27210;-43361;20;0;0;3
157;-52290;-43417;7;0;0;0
158;-24350;-43297;5;0;0;0
159;-80750;-43532;15;0;0;3
160;-57780;-43621;15;0;0;0
161;-24890;-43505;7;0;0;0
162;-26050;-43397;7;0;0;0
163;-33140;-43334;7;0;0;0
164;-101810;-43691;40;0;0;5
165;-52290;-43743;7;0;0;0
166;-52290;-43794;7;0;0;0
167;-52290;-43845;7;0;0;0
168;-23800;-43726;5;0;0;0
169;-50180;-43764;29;1;0;2
170;-49700;-43799;5;0;0;0
171;-37580;-43763;15;0;0;0
172;-53890;-43822;9;0;0;0
173;-23790;-43706;6;0;0;0
174;-61090;-43806;17;0;0;0
175;-33140;-43745;7;0;0;0
176;-28130;-43656;22;0;0;3
177;-22690;-43538;5;0;0;0
178;-55580;-43605;12;0;0;0
179;-35340;-43559;9;0;0;0
180;-23800;-43449;5;0;0;0
181;-36740;-43412;17;0;0;3
182;-72320;-43571;27;0;0;2
183;-36440;-43532;10;0;0;0
184;-61070;-43627;20;0;0;0
185;-23800;-43520;5;0;0;0
186;-11890;-43350;6;0;0;0
187;-22690;-43240;5;0;0;0
188;-23790;-43136;7;0;0;0
189;-22690;-43028;5;0;0;0
190;-43380;-43030;18;0;0;2
191;-56630;-43101;14;0;0;0
192;-34230;-43055;11;0;0;0
193;-26550;-42969;7;0;0;0
194;-56690;-43040;12;0;0;0
195;-65630;-43156;24;0;0;0
196;-33690;-43108;8;0;0;0
197;-21680;-42999;10;0;0;0
198;-25990;-42913;8;0;0;0
199;-61840;-43008;22;0;0;6
200;-33140;-42959;7;0;0;0
201;-23790;-42863;6;0;0;0
202;-22690;-42764;6;0;0;0
203;-80750;-42951;16;0;0;3
204;-35130;-42912;29;0;0;2
205;-24890;-42824;8;0;0;0
206;-21580;-42721;7;0;0;0
207;-35350;-42686;8;0;0;0
208;-64800;-42792;16;0;0;0
209;-55740;-42854;13;0;0;0
210;-34240;-42813;8;0;0;0
