Round;Reward;Average Reward;Steps Survived;Coins Collected;Enemies Killed;Crates Destroyed
1;-70650.0;-70650;5;1;0;0
2;-312750;-191700;96;10;0;0
3;-54350;-145917;8;1;0;0
4;-56500;-123562;18;2;0;0
5;-175050;-133860;68;10;0;0
6;-29600;-116483;5;2;0;0
7;-55700;-107800;14;3;0;0
8;-68450;-102881;26;2;0;0
9;-89050;-101344;30;2;0;0
10;-88150;-100025;19;1;0;0
11;-105700;-100541;35;0;0;0
12;-71250;-98100;8;2;0;0
13;-89950;-97473;20;0;0;0
14;-52400;-94254;10;0;0;0
15;-33400;-90197;8;0;0;0
16;-77200;-89384;12;2;0;0
17;-109650;-90576;19;2;0;0
18;-72400;-89567;6;1;0;0
19;-72100;-88647;8;2;0;0
20;-78200;-88125;11;1;0;0
21;-154750;-91298;56;8;0;0
22;-53400;-89575;6;0;0;0
23;-121100;-90946;24;4;0;0
24;-91900;-90985;23;1;0;0
25;-70650;-90172;5;1;0;0
26;-57050;-88898;11;2;0;0
27;-90050;-88941;26;3;0;0
28;-11800;-86186;6;0;0;0
29;-58650;-85236;9;0;0;0
30;-30100;-83398;5;1;0;0
31;-71950;-83029;5;0;0;0
32;-89150;-83220;31;3;0;0
33;-84850;-83270;21;2;0;0
34;-74800;-83021;17;4;0;0
35;-83550;-83036;35;2;0;0
36;-70950;-82700;5;0;0;0
37;-76350;-82528;11;1;0;0
38;-82050;-82516;16;0;0;0
39;-115550;-83363;20;4;0;0
40;-57800;-82724;9;0;0;0
41;-47300;-81860;5;4;0;0
42;-55950;-81243;11;2;0;0
43;-78650;-81183;12;1;0;0
44;-87800;-81333;17;0;0;0
45;-79100;-81283;12;0;0;0
46;-183200;-83499;52;4;0;0
47;-73600;-83288;8;0;0;0
48;-59000;-82782;12;1;0;0
49;-118850;-83518;36;5;0;0
50;-78200;-83412;11;1;0;0
51;-53650;-82828;7;1;0;0
52;-53400;-82262;6;0;0;0
53;-73850;-82104;8;1;0;0
54;-71700;-81911;39;2;0;0
55;-73700;-81762;6;0;0;0
56;-60450;-81381;11;0;0;0
57;-72650;-81228;6;0;0;0
58;-57150;-80813;9;1;0;0
59;-59850;-80458;22;0;0;0
60;-60600;-80127;14;2;0;0
61;-62800;-79843;16;1;0;0
62;-108900;-80311;43;0;0;0
63;-75350;-80233;8;0;0;0
64;-75300;-80155;8;0;0;0
65;-173750;-81595;54;5;0;0
66;-43100;-81012;14;2;0;0
67;-51900;-80578;6;1;0;0
68;-76250;-80514;9;0;0;0
69;-77800;-80475;21;4;0;0
70;-53200;-80085;7;1;0;0
71;-129350;-80779;31;2;0;0
72;-138800;-81585;40;2;0;0
73;-64100;-81345;16;1;0;0
74;-83900;-81380;15;0;0;0
75;-192650;-82863;69;4;0;0
76;-49750;-82428;8;0;0;0
77;-129550;-83040;38;2;0;0
78;-121000;-83526;39;0;0;0
79;-75300;-83422;9;1;0;0
80;-278000;-85854;63;4;0;0
81;-87100;-85870;18;1;0;0
82;-53500;-85475;9;3;0;0
83;-83750;-85454;16;2;0;0
84;-73550;-85312;7;0;0;0
85;-135700;-85905;67;4;0;0
86;-80100;-85838;23;3;0;0
87;-71750;-85676;9;2;0;0
88;-50300;-85274;7;2;0;0
89;-47800;-84853;8;2;0;0
90;-123100;-85278;24;1;0;0
91;-29050;-84660;6;3;0;0
92;-98750;-84813;32;2;0;0
93;-34750;-84275;8;0;0;0
94;-80550;-84235;16;2;0;0
95;-48050;-83854;5;2;0;0
96;-115000;-84179;48;5;0;0
97;-300050;-86404;119;13;0;0
98;-73850;-86276;8;0;0;0
99;-82750;-86240;17;1;0;0
100;-83500;-86213;19;2;0;0
101;-82200;-86173;13;0;0;0
102;-82200;-86134;15;0;0;0
103;-262450;-87846;67;1;0;0
104;-73100;-87704;7;0;0;0
105;-71000;-87545;8;2;0;0
106;-77250;-87448;9;0;0;0
107;-61350;-87204;12;0;0;0
108;-32050;-86694;6;0;0;0
109;-69750;-86538;28;4;0;0
110;-55600;-86257;11;1;0;0
111;-134000;-86687;47;5;0;0
112;-70850;-86546;19;1;0;0
113;-110600;-86758;20;2;0;0
114;-52350;-86457;7;2;0;0
115;-125950;-86800;59;3;0;0
116;-56900;-86542;8;0;0;0
117;-30600;-86064;6;1;0;0
118;-65750;-85892;23;2;0;0
119;-55750;-85639;14;0;0;0
120;-70400;-85512;8;1;0;0
121;-51900;-85234;6;1;0;0
122;-61700;-85041;14;0;0;0
123;-50900;-84763;23;3;0;0
124;-119600;-85044;26;1;0;0
125;-41150;-84693;13;0;0;0
126;-54600;-84454;8;1;0;0
127;-75800;-84386;18;4;0;0
128;-79900;-84351;31;2;0;0
129;-86050;-84364;15;1;0;0
130;-188300;-85164;47;4;0;0
131;-88050;-85186;17;0;0;0
132;-96850;-85274;23;2;0;0
133;-67150;-85138;25;3;0;0
134;-35850;-84770;9;1;0;0
135;-57200;-84566;10;0;0;0
136;-64000;-84415;14;1;0;0
137;-70450;-84313;5;1;0;0
138;-147000;-84767;42;2;0;0
139;-100400;-84879;26;1;0;0
140;-55650;-84671;9;2;0;0
141;-187450;-85400;74;4;0;0
142;-100050;-85503;28;2;0;0
143;-48900;-85247;5;2;0;0
144;-54900;-85036;7;1;0;0
145;-72800;-84952;26;1;0;0
146;-71500;-84860;8;1;0;0
147;-70650;-84763;5;1;0;0
148;-30900;-84399;8;2;0;0
149;-94500;-84467;23;0;0;0
150;-87750;-84489;20;0;0;0
151;-72650;-84410;6;0;0;0
152;-50400;-84187;5;0;0;0
153;-56600;-84006;10;2;0;0
154;-62000;-83863;17;1;0;0
155;-63550;-83732;22;2;0;0
