Round;Reward;Average Reward;Steps Survived;Coins Collected;Enemies Killed;Crates Destroyed
72;-50750;-43010;25;0;0;0
73;-33900;-42885;16;0;0;0
74;8300;-42193;4;1;0;0
75;-49400;-42289;25;0;0;0
76;-28200;-42104;6;0;0;0
77;-58800;-42321;29;0;0;0
78;-49250;-42410;23;0;0;0
79;-65300;-42699;35;0;0;0
80;-39350;-42658;5;0;0;0
81;-31000;-42514;7;0;0;0
82;-31000;-42373;7;0;0;0
83;-31850;-42246;7;0;0;0
84;-81000;-42708;70;0;0;0
85;-33750;-42602;10;0;0;0
86;-44550;-42625;12;0;0;0
87;10500;-42014;2;1;0;0
88;-15500;-41713;6;0;0;0
89;-34500;-41632;16;0;0;0
90;-90500;-42175;37;0;0;0
91;-132800;-43171;105;0;0;0
92;-32000;-43049;9;0;0;0
93;-46300;-43084;20;0;0;0
94;-40250;-43054;8;0;0;0
95;-97950;-43632;68;0;0;0
96;-29800;-43488;8;0;0;0
97;9600;-42941;9;1;0;0
98;-29800;-42807;8;0;0;0
99;-32250;-42700;8;0;0;0
100;-29900;-42572;6;0;0;0
101;-49550;-42641;29;0;0;0
102;-21650;-42435;7;0;0;0
103;-15150;-42170;7;0;0;0
104;-39350;-42143;7;0;0;0
105;-32750;-42054;11;0;0;0
106;-40600;-42040;10;0;0;0
107;-40100;-42022;6;0;0;0
108;-30000;-41911;14;1;0;0
109;-35750;-41854;28;0;0;0
110;-30750;-41753;6;0;0;0
111;-43300;-41767;10;0;0;0
112;-43300;-41781;19;0;0;0
113;-61900;-41959;38;0;0;0
114;-43650;-41974;10;0;0;0
115;-41950;-41973;25;0;0;0
116;-43150;-41984;10;0;0;0
117;-48150;-42036;16;0;0;0
118;-47150;-42080;18;0;0;0
119;-32200;-41997;8;1;0;0
120;-42450;-42000;10;0;0;0
121;-42600;-42005;12;0;0;0
122;-42350;-42008;33;0;0;0
123;-68750;-42226;40;0;0;0
124;-40350;-42210;16;0;0;0
125;-37500;-42173;16;0;0;0
126;-31350;-42087;7;0;0;0
127;-59750;-42226;35;0;0;0
128;-43300;-42234;10;0;0;0
129;-74500;-42484;44;0;0;0
130;-18450;-42300;10;0;0;0
131;-41650;-42295;13;0;0;0
132;-40700;-42283;36;0;0;0
133;-40000;-42265;7;0;0;0
134;-35500;-42215;17;0;0;0
135;-2100;-41918;33;1;0;0
136;-40950;-41911;17;0;0;0
137;-76600;-42164;60;0;0;0
138;-29650;-42073;5;0;0;0
139;-34200;-42017;11;0;0;0
140;11600;-41634;1;1;0;0
141;-62000;-41778;34;0;0;0
142;-31900;-41708;8;0;0;0
143;-100100;-42117;68;0;0;0
144;-41950;-42116;8;0;0;0
145;-79950;-42377;31;0;0;0
146;-42100;-42375;10;0;0;0
147;-38400;-42348;8;0;0;0
148;-37000;-42311;21;0;0;0
149;8150;-41973;6;1;0;0
150;-44800;-41992;14;0;0;0
151;-39250;-41974;19;0;0;0
152;-31850;-41907;7;0;0;0
153;-39350;-41890;5;0;0;0
154;-29650;-41811;5;0;0;0
155;-30700;-41739;11;0;0;0
156;-45100;-41761;18;0;0;0
157;-45300;-41783;25;0;0;0
158;-29650;-41706;5;0;0;0
159;-46900;-41739;30;0;0;0
160;-20850;-41608;11;0;0;0
161;-29650;-41534;5;0;0;0
162;-64250;-41674;30;0;0;0
163;-15250;-41512;6;0;0;0
164;-29300;-41438;7;0;0;0
165;-54400;-41516;23;0;0;0
166;-40000;-41507;9;0;0;0
167;-41500;-41507;14;0;0;0
168;-45300;-41530;44;0;0;0
169;-40100;-41521;28;0;0;0
170;-34400;-41479;15;0;0;0
171;-24700;-41381;34;1;0;0
172;-33250;-41334;12;0;0;0
173;-19350;-41207;8;0;0;0
174;-70250;-41374;44;0;0;0
175;-38900;-41360;27;0;0;0
176;-40300;-41354;19;0;0;0
177;-38500;-41338;5;0;0;0
178;8300;-41059;1;1;0;0
179;-63350;-41183;44;0;0;0
180;-41550;-41185;7;0;0;0
181;-80800;-41404;41;0;0;0
182;-68850;-41555;27;0;0;0
183;-34750;-41518;27;0;0;0
184;-39000;-41504;5;0;0;0
185;-41550;-41504;7;0;0;0
186;-20550;-41392;6;0;0;0
187;-54750;-41463;15;0;0;0
