Round;Reward;Average Reward;Steps Survived;Coins Collected;Enemies Killed;Crates Destroyed
1;-52950.0;-52950;9;0;0;0
2;-57300;-55125;29;0;0;0
3;-74250;-61500;9;0;0;0
4;-69450;-63488;5;0;0;0
5;-138300;-78450;63;0;0;0
6;-50150;-73733;5;0;0;0
7;-78650;-74436;15;0;0;0
8;-60150;-72650;14;0;0;0
9;-103000;-76022;55;0;0;0
10;-95500;-77970;16;0;0;0
11;-52300;-75636;23;0;0;0
12;-66500;-74875;33;0;0;0
13;-57900;-73569;15;0;0;0
14;-53400;-72129;8;0;0;0
15;-51500;-70753;8;0;0;0
16;-75250;-71034;12;0;0;0
17;-80000;-71562;19;0;0;0
18;-50450;-70389;7;0;0;0
19;-72200;-70484;9;0;0;0
20;-75750;-70748;14;0;0;0
21;-63150;-70386;28;0;0;0
22;-84850;-71043;32;0;0;0
23;-61750;-70639;23;0;0;0
24;-75700;-70850;13;0;0;0
25;-98800;-71968;33;0;0;0
26;-68150;-71821;8;0;0;0
27;-53450;-71141;13;0;0;0
28;-88050;-71745;24;0;0;0
29;-68900;-71647;5;0;0;0
30;-70700;-71615;6;0;0;0
31;-60750;-71265;17;0;0;0
32;-48300;-70547;11;0;0;0
33;-76950;-70741;17;0;0;0
34;-19400;-69231;16;0;0;0
35;-68800;-69219;6;0;0;0
36;7700;-67082;13;1;0;0
37;-48500;-66580;27;0;0;0
38;-77450;-66866;17;0;0;0
39;-58900;-66662;12;0;0;0
40;-55950;-66394;14;0;0;0
41;-109250;-67439;62;0;0;0
42;-58350;-67223;15;0;0;0
43;-52600;-66883;9;0;0;0
44;-198250;-69868;48;0;0;0
45;-58850;-69623;14;0;0;0
46;-62900;-69477;19;0;0;0
47;-87350;-69857;24;0;0;0
48;-75050;-69966;11;0;0;0
49;-91750;-70410;34;0;0;0
50;-50150;-70005;5;0;0;0
51;-97550;-70545;19;0;0;0
52;-86500;-70852;30;0;0;0
53;-79200;-71009;15;0;0;0
54;-111750;-71764;39;0;0;0
55;-71650;-71762;10;0;0;0
56;-61300;-71575;27;0;0;0
57;-49550;-71189;6;0;0;0
58;-62400;-71037;26;0;0;0
59;-52300;-70719;7;0;0;0
60;-85100;-70959;25;0;0;0
61;-72550;-70985;10;0;0;0
62;-15800;-70095;9;0;0;0
63;-83800;-70313;25;0;0;0
64;-84250;-70530;30;0;0;0
65;-66800;-70473;64;0;0;0
66;-110250;-71076;49;0;0;0
67;-89150;-71346;40;0;0;0
68;-50150;-71034;5;0;0;0
69;-51200;-70746;8;0;0;0
70;-62950;-70635;17;0;0;0
71;-108350;-71166;46;0;0;0
72;-29850;-70592;5;0;0;0
73;-52150;-70340;7;0;0;0
74;-32950;-69834;11;0;0;0
75;-50800;-69581;7;0;0;0
76;9400;-68541;6;1;0;0
77;-59350;-68422;17;0;0;0
78;-29850;-67928;5;0;0;0
79;-81150;-68095;17;0;0;0
80;-77000;-68206;17;0;0;0
81;-51400;-67999;6;0;0;0
82;-73700;-68068;13;0;0;0
83;-126350;-68770;61;0;0;0
84;-127800;-69473;40;0;0;0
85;-135700;-70252;18;0;0;0
86;-34850;-69841;14;0;0;0
87;-96700;-70149;66;0;0;0
88;-55500;-69983;24;0;0;0
89;-78500;-70079;15;0;0;0
90;11600;-69171;1;1;0;0
91;-69950;-69180;5;0;0;0
92;-80000;-69297;19;0;0;0
93;-70500;-69310;23;0;0;0
94;-52050;-69127;8;0;0;0
95;-51500;-68941;8;0;0;0
96;-80000;-69056;48;0;0;0
97;-70650;-69073;6;0;0;0
98;-73400;-69117;11;0;0;0
99;-102050;-69449;21;0;0;0
100;9100;-68664;3;1;0;0
101;-49150;-68471;8;0;0;0
102;-53550;-68325;8;0;0;0
103;-69400;-68335;5;0;0;0
104;-49650;-68155;5;0;0;0
105;-66150;-68136;12;0;0;0
106;-83700;-68283;23;0;0;0
107;-52050;-68131;8;0;0;0
108;-71600;-68163;7;0;0;0
109;-72250;-68201;8;0;0;0
110;-76350;-68275;12;0;0;0
111;-56000;-68164;12;0;0;0
112;-55500;-68051;14;0;0;0
113;-72750;-68093;9;0;0;0
114;-42850;-67871;21;0;0;0
115;-71900;-67907;7;0;0;0
116;-31100;-67589;11;0;0;0
117;-49050;-67431;5;0;0;0
118;-73150;-67479;8;0;0;0
119;-54550;-67371;10;0;0;0
120;-69450;-67388;5;0;0;0
121;-59850;-67326;19;0;0;0
122;-54450;-67220;9;0;0;0
123;-69400;-67238;5;0;0;0
124;-76000;-67308;12;0;0;0
125;-73100;-67355;10;0;0;0
126;-75850;-67422;10;0;0;0
127;-50150;-67286;5;0;0;0
128;-53400;-67178;8;0;0;0
129;-49850;-67043;8;0;0;0
130;-53300;-66938;9;0;0;0
131;-69400;-66956;5;0;0;0
132;8000;-66389;1;1;0;0
133;-89150;-66560;17;0;0;0
134;10950;-65981;3;1;0;0
135;-79350;-66080;25;0;0;0
136;-58900;-66028;13;0;0;0
137;-25100;-65729;8;0;0;0
138;-17900;-65382;13;0;0;0
139;-79650;-65485;14;0;0;0
140;-70950;-65524;8;0;0;0
141;-51400;-65424;6;0;0;0
142;-69400;-65452;5;0;0;0
143;-51400;-65353;6;0;0;0
144;-50900;-65253;6;0;0;0
145;-127300;-65681;72;0;0;0
146;-69950;-65710;5;0;0;0
147;-73350;-65762;8;0;0;0
148;-76450;-65834;33;0;0;0
149;-101300;-66072;61;0;0;0
150;-56950;-66012;16;0;0;0
151;-69400;-66034;5;0;0;0
152;-70450;-66063;8;0;0;0
153;-66250;-66064;60;0;0;0
154;-78400;-66144;15;0;0;0
155;-70700;-66174;6;0;0;0
156;-69400;-66195;5;0;0;0
157;-70350;-66221;6;0;0;0
158;-48500;-66109;6;0;0;0
159;-40650;-65949;15;0;0;0
160;-66550;-65952;21;0;0;0
161;-61050;-65922;19;0;0;0
162;-70650;-65951;6;0;0;0
163;-49950;-65853;7;0;0;0
164;-69200;-65873;14;0;0;0
165;-53200;-65797;8;0;0;0
166;-75650;-65856;10;0;0;0
167;-72500;-65896;11;0;0;0
168;-42300;-65755;30;0;0;0
169;-23300;-65504;15;0;0;0
170;-88750;-65641;28;0;0;0
171;-29550;-65430;5;1;0;0
172;-72450;-65471;7;0;0;0
173;-48500;-65373;6;0;0;0
174;-29300;-65165;5;0;0;0
175;-50800;-65083;13;0;0;0
176;-74050;-65134;14;0;0;0
177;-70100;-65162;7;0;0;0
178;-49650;-65075;5;0;0;0
179;-73100;-65120;33;0;0;0
180;-79500;-65200;19;0;0;0
181;-32100;-65017;9;0;0;0
182;-59300;-64985;26;0;0;0
183;-71600;-65022;10;0;0;0
184;-75550;-65079;18;0;0;0
185;-73400;-65124;11;0;0;0
186;-33050;-64951;17;0;0;0
187;-53500;-64890;10;0;0;0
188;-69450;-64914;19;0;0;0
189;-70300;-64943;53;0;0;0
190;-82350;-65034;25;0;0;0
191;-77800;-65101;48;0;0;0
192;-19000;-64861;12;0;0;0
193;-79650;-64938;18;0;0;0
194;-69400;-64961;5;0;0;0
195;-80000;-65038;38;0;0;0
196;-78850;-65108;22;0;0;0
197;-73450;-65151;20;0;0;0
198;-44350;-65046;8;0;0;0
199;-76550;-65104;12;0;0;0
200;-98650;-65271;19;0;0;0
201;-54550;-65218;15;0;0;0
202;-52350;-65154;16;0;0;0
203;-37900;-65020;22;0;0;0
204;-55300;-64972;16;0;0;0
205;-59800;-64947;18;0;0;0
206;-49600;-64873;5;0;0;0
207;-75250;-64923;12;0;0;0
208;-51050;-64856;6;0;0;0
209;-61350;-64839;26;0;0;0
210;-50150;-64769;5;0;0;0
211;-73900;-64813;21;0;0;0
212;-53900;-64761;13;0;0;0
213;-36500;-64628;14;0;0;0
214;-73150;-64668;8;0;0;0
215;-95750;-64813;18;0;0;0
216;-124750;-65090;48;0;0;0
217;-48450;-65014;25;0;0;0
218;-50150;-64945;5;0;0;0
219;-58000;-64914;20;0;0;0
220;-63600;-64908;22;0;0;0
221;-85850;-65002;24;0;0;0
222;-123450;-65266;47;0;0;0
223;-75500;-65312;10;0;0;0
224;-51750;-65251;11;0;0;0
225;-56950;-65214;12;0;0;0
226;-77050;-65267;24;0;0;0
227;-81550;-65338;15;0;0;0
228;-71100;-65364;19;0;0;0
229;-69750;-65383;10;0;0;0
230;-85300;-65469;27;0;0;0
231;-102550;-65630;30;0;0;0
232;-145000;-65972;65;0;0;0
233;-55550;-65927;23;0;0;0
234;-69700;-65943;7;0;0;0
235;-60150;-65919;13;0;0;0
236;-54300;-65869;26;0;0;0
237;-79050;-65925;15;0;0;0
238;-76400;-65969;12;0;0;0
239;-52300;-65912;7;0;0;0
240;-71450;-65935;44;0;0;0
241;-74300;-65970;12;0;0;0
242;-91150;-66074;12;1;0;0
243;-50150;-66008;5;0;0;0
244;-69400;-66022;5;0;0;0
245;-50150;-65957;5;0;0;0
246;-78500;-66008;17;0;0;0
247;-51700;-65950;8;0;0;0
248;-72450;-65977;7;0;0;0
249;-20750;-65795;10;0;0;0
250;-80650;-65854;14;0;0;0
251;-49600;-65790;5;0;0;0
252;-56300;-65752;14;0;0;0
253;-114350;-65944;45;0;0;0
254;-70650;-65963;6;0;0;0
255;-60750;-65942;17;0;0;0
256;-76500;-65983;12;0;0;0
257;-75600;-66021;11;0;0;0
258;-58500;-65992;14;0;0;0
259;-57500;-65959;21;0;0;0
260;-138600;-66238;34;0;0;0
261;-52700;-66186;32;0;0;0
262;-70300;-66202;6;0;0;0
263;-63550;-66192;9;0;0;0
264;-48550;-66125;5;0;0;0
265;-90250;-66216;48;0;0;0
266;-131800;-66463;50;0;0;0
267;-70350;-66477;6;0;0;0
268;-78150;-66521;12;0;0;0
269;-80450;-66573;16;0;0;0
270;-125150;-66790;31;0;0;0
271;-94950;-66894;50;0;0;0
272;-70500;-66907;7;0;0;0
273;-91250;-66996;27;0;0;0
274;-89200;-67077;52;0;0;0
275;-69950;-67087;5;0;0;0
276;-71200;-67102;6;0;0;0
277;-64950;-67095;20;0;0;0
278;-72200;-67113;9;0;0;0
279;-80200;-67160;23;0;0;0
280;-57050;-67124;13;0;0;0
281;-43750;-67041;31;0;0;0
282;-101550;-67163;22;0;0;0
283;-57950;-67130;19;0;0;0
284;-73450;-67153;10;0;0;0
285;-58500;-67122;14;0;0;0
286;-69450;-67130;8;0;0;0
287;-30750;-67004;6;0;0;0
288;-38500;-66905;24;0;0;0
289;-38750;-66807;9;0;0;0
290;-77750;-66845;19;0;0;0
291;-39850;-66752;13;0;0;0
292;-82200;-66805;17;0;0;0
293;-24700;-66661;19;1;0;0
294;-71450;-66678;10;0;0;0
295;-130850;-66895;35;0;0;0
296;-72800;-66915;8;0;0;0
297;-89650;-66992;66;0;0;0
298;-57450;-66960;21;0;0;0
299;-124550;-67152;25;0;0;0
300;-150950;-67432;34;0;0;0
301;-38050;-67334;36;0;0;0
