Round;Reward;Average Reward;Steps Survived;Coins Collected;Enemies Killed;Crates Destroyed
247;-180150;-75983;46;2;0;0
248;-73650;-75974;36;2;0;0
249;-160950;-76315;24;1;0;0
250;-78500;-76324;17;3;0;0
251;-47350;-76209;12;3;0;0
252;-64050;-76160;25;3;0;0
253;-57550;-76087;26;4;0;0
254;-72450;-76072;7;0;0;0
255;-16650;-75839;8;1;0;0
256;-47750;-75730;37;5;0;0
257;-52250;-75638;9;1;0;0
258;-51700;-75546;8;0;0;0
259;-74800;-75543;12;1;0;0
260;-55400;-75465;13;0;0;0
261;-103150;-75571;31;3;0;0
262;-31500;-75403;12;2;0;0
263;-68000;-75375;7;1;0;0
264;-102950;-75479;17;1;0;0
265;-72200;-75467;8;1;0;0
266;-64500;-75426;39;3;0;0
267;-122800;-75603;58;5;0;0
268;-76350;-75606;47;4;0;0
269;-64000;-75563;59;6;0;0
270;-50900;-75471;9;1;0;0
271;-48400;-75372;5;2;0;0
272;-89550;-75424;62;8;0;0
273;-55150;-75349;9;0;0;0
274;-68700;-75325;8;1;0;0
275;-50000;-75233;7;2;0;0
276;-21900;-75040;15;0;0;0
277;-69950;-75021;5;0;0;0
278;-151650;-75297;57;2;0;0
279;-71750;-75284;45;0;0;0
280;-31500;-75128;8;1;0;0
281;-48450;-75033;9;3;0;0
282;-14150;-74817;13;0;0;0
283;-29850;-74658;5;0;0;0
284;-49100;-74568;6;2;0;0
285;-34500;-74428;9;0;0;0
286;-83350;-74459;16;3;0;0
287;-49100;-74371;5;0;0;0
288;-80600;-74392;21;1;0;0
289;-49400;-74306;31;2;0;0
290;-83950;-74339;34;3;0;0
291;-137750;-74557;75;8;0;0
292;-49300;-74470;6;1;0;0
293;-71500;-74460;8;0;0;0
294;-44950;-74360;29;4;0;0
295;-174000;-74698;89;4;0;0
296;-49400;-74612;5;1;0;0
297;-45000;-74512;36;3;0;0
298;-47900;-74423;5;1;0;0
299;-93450;-74487;39;8;0;0
300;-31800;-74344;8;2;0;0
301;-32100;-74204;60;15;0;0
302;-75000;-74207;12;0;0;0
303;-95150;-74276;87;9;0;0
304;-53650;-74208;8;1;0;0
305;-70050;-74194;7;0;0;0
306;-59350;-74146;31;3;0;0
307;-199550;-74554;90;9;0;0
308;-55300;-74492;15;1;0;0
309;-82850;-74519;19;1;0;0
310;-70250;-74505;30;3;0;0
311;-119600;-74650;45;1;0;0
312;-51800;-74577;19;3;0;0
313;-70400;-74564;7;1;0;0
314;-160900;-74839;48;4;0;0
315;-29050;-74693;6;3;0;0
316;-61350;-74651;20;1;0;0
317;-100200;-74732;22;2;0;0
318;-30350;-74592;5;0;0;0
319;-74750;-74592;26;5;0;0
320;-106000;-74691;40;5;0;0
321;-58150;-74639;14;0;0;0
322;-69950;-74625;5;0;0;0
323;-86600;-74662;59;6;0;0
324;-69700;-74646;10;2;0;0
325;-52800;-74579;28;4;0;0
326;-69950;-74565;5;0;0;0
327;-70500;-74552;9;1;0;0
328;-93650;-74611;39;2;0;0
329;-113200;-74728;56;8;0;0
330;-219250;-75166;112;9;0;0
331;-74050;-75163;85;9;0;0
332;-35300;-75042;36;3;0;0
333;-106400;-75137;68;12;0;0
334;-68450;-75117;27;2;0;0
335;-48300;-75037;5;1;0;0
336;-101100;-75114;68;16;0;0
337;-70500;-75100;9;2;0;0
338;-109700;-75203;98;9;0;0
339;-61500;-75162;38;5;0;0
340;-91750;-75211;56;6;0;0
341;-101300;-75288;55;2;0;0
342;-76200;-75290;45;4;0;0
343;-30400;-75159;8;0;0;0
344;-45850;-75074;29;4;0;0
345;-23000;-74923;31;3;0;0
346;-88050;-74961;33;4;0;0
347;-62050;-74924;32;7;0;0
348;-39600;-74823;18;4;0;0
349;-67550;-74802;61;7;0;0
350;-70450;-74789;9;1;0;0
351;-71450;-74780;25;1;0;0
352;-74800;-74780;31;1;0;0
353;-72400;-74773;14;1;0;0
354;-52950;-74711;16;2;0;0
355;-59000;-74667;32;1;0;0
356;-7050;-74477;20;5;0;0
357;-71450;-74469;24;1;0;0
358;-69700;-74455;6;1;0;0
359;-70400;-74444;6;1;0;0
360;-150300;-74655;103;4;0;0
361;-54950;-74600;15;2;0;0
362;-70150;-74588;6;0;0;0
363;-140550;-74770;95;4;0;0
364;-99450;-74838;54;7;0;0
365;-146550;-75034;87;7;0;0
366;-78700;-75044;12;0;0;0
367;-12700;-74874;27;10;0;0
368;-69950;-74861;5;0;0;0
369;-142450;-75044;96;7;0;0
370;-16250;-74885;14;3;0;0
371;-79700;-74898;33;0;0;0
372;-33050;-74785;13;1;0;0
373;-67850;-74767;26;2;0;0
374;-30300;-74648;31;7;0;0
375;-91550;-74693;32;2;0;0
376;-119150;-74811;88;17;0;0
377;-61150;-74775;27;4;0;0
378;-120800;-74897;20;1;0;0
379;-68050;-74879;7;1;0;0
380;-74800;-74879;47;5;0;0
381;-69200;-74864;7;0;0;0
382;-90300;-74904;83;5;0;0
383;-99850;-74969;59;2;0;0
384;-54700;-74916;43;11;0;0
385;-80950;-74932;38;3;0;0
386;-50500;-74869;10;0;0;0
387;-122400;-74992;75;14;0;0
388;-89450;-75029;76;13;0;0
389;-84600;-75053;19;2;0;0
390;-106850;-75135;81;7;0;0
391;-49400;-75069;19;1;0;0
392;-69550;-75055;30;4;0;0
393;-73850;-75052;40;5;0;0
394;-54600;-75000;13;1;0;0
395;-29950;-74886;8;2;0;0
396;-50050;-74823;16;1;0;0
397;-83350;-74845;74;10;0;0
398;-58200;-74803;14;2;0;0
399;-37450;-74709;13;1;0;0
400;-76750;-74714;13;1;0;0
401;-124000;-74837;85;7;0;0
402;-45250;-74764;21;1;0;0
403;-37850;-74672;11;0;0;0
404;-73350;-74669;46;9;0;0
405;-29000;-74556;18;5;0;0
406;-33700;-74456;60;12;0;0
407;-102700;-74525;45;6;0;0
408;-78650;-74535;31;4;0;0
409;-149400;-74718;103;7;0;0
410;-172950;-74958;125;12;0;0
411;-45200;-74885;18;0;0;0
412;-53650;-74834;15;1;0;0
413;-92850;-74877;31;4;0;0
414;-94000;-74924;65;2;0;0
415;-31300;-74818;13;3;0;0
416;-120000;-74927;52;11;0;0
417;-173450;-75163;106;14;0;0
418;-57250;-75120;16;2;0;0
419;-77150;-75125;53;4;0;0
420;-156400;-75319;96;4;0;0
421;-24250;-75198;18;3;0;0
422;-82250;-75214;46;2;0;0
423;-82850;-75232;51;8;0;0
424;-133600;-75370;77;4;0;0
425;-94700;-75415;21;4;0;0
426;-28500;-75305;17;6;0;0
427;-161550;-75507;107;3;0;0
428;-83300;-75525;58;10;0;0
429;-119200;-75627;73;14;0;0
430;-71200;-75617;6;0;0;0
431;-92950;-75657;99;11;0;0
432;-69850;-75644;69;4;0;0
433;-115450;-75736;47;3;0;0
434;-218600;-76065;122;5;0;0
435;-17050;-75929;13;4;0;0
436;-91750;-75965;23;0;0;0
437;-90450;-75999;41;8;0;0
438;-74950;-75996;9;0;0;0
439;-67700;-75977;30;0;0;0
440;-119350;-76076;44;4;0;0
441;-39400;-75993;15;1;0;0
442;-212950;-76303;118;3;0;0
443;-50450;-76244;10;2;0;0
444;-70300;-76231;52;2;0;0
445;-48350;-76168;8;0;0;0
446;-157200;-76350;106;12;0;0
447;-42350;-76274;50;13;0;0
448;-90600;-76306;28;1;0;0
449;-70950;-76294;7;1;0;0
450;-143850;-76444;67;5;0;0
451;-60700;-76409;20;2;0;0
452;-49400;-76349;9;1;0;0
453;-26100;-76238;22;7;0;0
454;-81550;-76250;32;5;0;0
455;-81550;-76262;15;0;0;0
456;-96950;-76307;60;5;0;0
457;-83850;-76324;21;2;0;0
458;-117200;-76413;99;11;0;0
459;-126450;-76522;63;3;0;0
460;-111150;-76597;64;6;0;0
461;-69500;-76582;55;13;0;0
462;-33600;-76489;8;2;0;0
463;-104650;-76550;53;10;0;0
464;-57100;-76508;14;1;0;0
465;-37550;-76424;13;2;0;0
466;-101700;-76478;59;2;0;0
467;-45100;-76411;17;1;0;0
468;-73350;-76404;29;7;0;0
469;-101950;-76459;52;0;0;0
470;-90300;-76488;54;1;0;0
471;-136250;-76615;102;12;0;0
472;-52800;-76565;15;3;0;0
473;-46750;-76502;51;10;0;0
474;-26050;-76395;19;5;0;0
475;-64700;-76371;24;1;0;0
476;-17450;-76247;35;7;0;0
477;-146050;-76393;89;9;0;0
478;-120000;-76484;83;4;0;0
479;-259800;-76867;206;8;0;0
480;-31350;-76772;6;1;0;0
481;-62600;-76743;33;6;0;0
482;-69250;-76727;46;11;0;0
483;-45600;-76663;40;6;0;0
484;-72900;-76655;64;14;0;0
485;-44100;-76588;16;0;0;0
486;-39350;-76511;37;3;0;0
487;-72950;-76504;123;19;0;0
488;-49200;-76448;17;5;0;0
489;-187650;-76675;223;20;0;0
490;-22350;-76565;69;22;0;0
491;-29350;-76468;5;1;0;0
492;-72000;-76459;67;16;0;0
493;-126850;-76562;127;24;0;0
494;-49350;-76506;6;1;0;0
495;-7650;-76367;75;28;0;0
496;-234850;-76687;183;8;0;0
497;-15050;-76563;51;17;0;0
498;-111450;-76633;105;6;0;0
499;-128100;-76736;122;18;0;0
500;-30100;-76643;5;1;0;0
501;-31250;-76552;40;16;0;0
502;-92800;-76585;114;26;0;0
503;-51150;-76534;8;1;0;0
504;-156500;-76693;148;2;0;0
505;-90050;-76719;31;3;0;0
506;-192550;-76948;151;15;0;0
507;-114900;-77023;51;2;0;0
508;-58550;-76987;50;16;0;0
509;-107850;-77047;96;6;0;0
510;-85600;-77064;56;5;0;0
511;-142600;-77192;129;22;0;0
512;-45500;-77130;30;3;0;0
513;-43950;-77066;27;3;0;0
514;-14800;-76944;18;2;0;0
515;-149050;-77084;84;1;0;0
516;-108250;-77145;129;19;0;0
517;-48450;-77089;31;2;0;0
518;-61850;-77060;37;2;0;0
519;-87850;-77081;85;9;0;0
520;-183400;-77285;206;14;0;0
521;-88200;-77306;71;4;0;0
522;-97200;-77344;62;0;0;0
523;-152850;-77489;96;1;0;0
524;-193950;-77711;227;23;0;0
525;-327350;-78186;244;3;0;0
526;-52550;-78138;45;6;0;0
527;-160000;-78293;116;8;0;0
528;-70650;-78279;11;1;0;0
529;-14000;-78157;36;13;0;0
530;-249500;-78480;254;16;0;0
531;-69550;-78463;7;1;0;0
532;-32500;-78377;61;21;0;0
533;-46600;-78317;18;0;0;0
534;-105750;-78369;120;24;0;0
535;-56250;-78327;93;18;0;0
536;-35200;-78247;66;17;0;0
537;-32250;-78161;59;22;0;0
538;-79400;-78164;88;6;0;0
539;-144100;-78286;152;21;0;0
540;-74450;-78279;45;0;0;0
541;-113500;-78344;86;2;0;0
542;-211200;-78589;238;21;0;0
543;-105150;-78638;75;1;0;0
544;-57300;-78599;40;3;0;0
545;-188600;-78801;140;1;0;0
546;-51600;-78751;22;0;0;0
547;-140850;-78864;125;6;0;0
548;-72950;-78854;79;19;0;0
549;-389000;-79418;314;2;0;0
550;-45450;-79357;265;50;0;0
551;59850;-79104;154;50;0;0
552;91900;-78794;168;50;0;0
553;-68550;-78776;53;12;0;0
554;-352950;-79271;400;19;0;0
555;-221700;-79527;382;12;0;0
556;-15050;-79411;9;0;0;0
557;-50350;-79359;29;2;0;0
558;-192100;-79561;400;8;0;0
559;-47850;-79504;27;2;0;0
560;-471850;-80205;400;4;0;0
561;-300850;-80598;400;17;0;0
562;-123500;-80675;99;8;0;0
563;-339150;-81134;300;7;0;0
564;-61450;-81099;33;1;0;0
565;-76750;-81091;47;1;0;0
566;-51800;-81039;59;3;0;0
567;-201300;-81252;260;6;0;0
568;-323300;-81678;400;10;0;0
569;-70900;-81659;252;32;0;0
570;-284300;-82014;248;6;0;0
571;-64800;-81984;68;11;0;0
572;-135150;-82077;99;1;0;0
573;-236900;-82347;200;5;0;0
574;-84950;-82352;105;16;0;0
575;-106200;-82393;90;8;0;0
576;-422050;-82983;400;14;0;0
577;-460700;-83638;400;4;0;0
578;-221350;-83876;215;14;0;0
579;-256050;-84173;209;3;0;0
580;-71150;-84151;49;1;0;0
581;-77500;-84139;110;18;0;0
582;-51600;-84083;32;0;0;0
583;-122450;-84149;142;17;0;0
584;-394800;-84681;328;5;0;0
585;-59050;-84637;33;2;0;0
586;-109600;-84680;128;19;0;0
587;-389450;-85199;400;22;0;0
588;-395900;-85728;332;3;0;0
589;-66250;-85694;40;2;0;0
590;-62950;-85656;41;3;0;0
591;-50250;-85596;77;14;0;0
592;-82200;-85590;98;19;0;0
593;-110000;-85631;122;16;0;0
594;74050;-85363;135;49;0;0
595;26450;-85175;113;42;0;0
596;92800;-84876;125;50;0;0
597;83100;-84595;128;50;0;0
598;-14850;-84478;17;3;0;0
599;-232100;-84725;252;20;0;0
600;-170650;-84868;349;50;0;0
601;85200;-84585;137;50;0;0
602;93300;-84289;158;50;0;0
603;-173200;-84437;286;39;0;0
604;-31650;-84349;10;1;0;0
605;-198500;-84538;376;50;0;0
606;89400;-84251;123;50;0;0
607;87900;-83967;139;50;0;0
608;70500;-83713;132;50;0;0
609;91500;-83426;124;50;0;0
610;86150;-83148;130;50;0;0
611;78300;-82883;128;50;0;0
612;100550;-82584;141;50;0;0

Raw Arrays
Reward History;-52650.0;-50350;-70650;-111750;-54200;-73850;-69400;-56150;-73800;-73350;-49400;-49800;-49150;-49100;-70750;-50150;-54350;-49650;-69950;-53550;-70300;-71600;-53850;-77700;-74800;-50150;-69800;-67900;-49600;-68900;-72750;-131150;-71950;-49150;-49600;-71850;-72450;-137100;-20050;-128650;-83100;-42300;-79650;-75150;-79050;-126500;-105400;-52350;-63550;-22000;-50550;-49900;-49350;-108600;-81800;-71250;-77500;-78750;-58900;-80400;-98800;-67200;-72050;-11050;-75850;-94900;-109950;-95350;-69950;-87300;-78700;-68450;-53650;-31350;-48000;-108700;-55400;-179700;-68900;-53100;-48250;-64100;-75300;-75500;-68900;-80450;-49350;-51800;-53600;-63800;-46000;-45350;-66550;-95850;-36950;-50250;-54300;-120700;-70600;-163600;-73100;-57500;-71750;-50150;-140800;-50150;-46900;-59750;-31200;-50550;-51500;-92300;-80250;-125500;-107400;-69450;-110800;-88350;-49150;-138800;-71100;-52950;-82750;-48650;-153800;-44050;-53450;-74400;-86150;-45350;-133450;-67700;-51250;-50600;-76800;-55150;-69150;-49600;-54650;-97250;-75500;-86750;-74750;-68450;-19350;-77200;-73550;-35950;-52250;-52100;-55350;-53650;-52400;-73600;-72600;-83350;-53200;-234450;-68900;-89950;-126550;-82100;-52850;-72100;-49750;-79750;-32400;-234200;-114700;-73600;-34300;-90950;-57450;-82800;-91350;-135950;-99100;-28850;-94300;-135500;-148550;-133100;-80500;-69450;-54850;-153600;-82250;-122750;-159000;-83100;-96850;-54250;-109650;-95200;-83650;-32300;-70000;-234500;-40500;-116450;-58550;-76350;-138100;-55300;-49950;-67700;-63200;-67800;-52150;-15600;-70650;-70300;-84850;-51200;-49900;-40250;-73400;-68600;-84800;-69700;-49900;-202400;-52200;-71150;-117900;-94100;-70400;-130750;-69400;-69450;-81800;-72250;-17950;-121100;-129600;-150350;-36100;-67500;-52250;-66600;-74600;-57250;-50550;-34650;-27250;-69100;-180150;-73650;-160950;-78500;-47350;-64050;-57550;-72450;-16650;-47750;-52250;-51700;-74800;-55400;-103150;-31500;-68000;-102950;-72200;-64500;-122800;-76350;-64000;-50900;-48400;-89550;-55150;-68700;-50000;-21900;-69950;-151650;-71750;-31500;-48450;-14150;-29850;-49100;-34500;-83350;-49100;-80600;-49400;-83950;-137750;-49300;-71500;-44950;-174000;-49400;-45000;-47900;-93450;-31800;-32100;-75000;-95150;-53650;-70050;-59350;-199550;-55300;-82850;-70250;-119600;-51800;-70400;-160900;-29050;-61350;-100200;-30350;-74750;-106000;-58150;-69950;-86600;-69700;-52800;-69950;-70500;-93650;-113200;-219250;-74050;-35300;-106400;-68450;-48300;-101100;-70500;-109700;-61500;-91750;-101300;-76200;-30400;-45850;-23000;-88050;-62050;-39600;-67550;-70450;-71450;-74800;-72400;-52950;-59000;-7050;-71450;-69700;-70400;-150300;-54950;-70150;-140550;-99450;-146550;-78700;-12700;-69950;-142450;-16250;-79700;-33050;-67850;-30300;-91550;-119150;-61150;-120800;-68050;-74800;-69200;-90300;-99850;-54700;-80950;-50500;-122400;-89450;-84600;-106850;-49400;-69550;-73850;-54600;-29950;-50050;-83350;-58200;-37450;-76750;-124000;-45250;-37850;-73350;-29000;-33700;-102700;-78650;-149400;-172950;-45200;-53650;-92850;-94000;-31300;-120000;-173450;-57250;-77150;-156400;-24250;-82250;-82850;-133600;-94700;-28500;-161550;-83300;-119200;-71200;-92950;-69850;-115450;-218600;-17050;-91750;-90450;-74950;-67700;-119350;-39400;-212950;-50450;-70300;-48350;-157200;-42350;-90600;-70950;-143850;-60700;-49400;-26100;-81550;-81550;-96950;-83850;-117200;-126450;-111150;-69500;-33600;-104650;-57100;-37550;-101700;-45100;-73350;-101950;-90300;-136250;-52800;-46750;-26050;-64700;-17450;-146050;-120000;-259800;-31350;-62600;-69250;-45600;-72900;-44100;-39350;-72950;-49200;-187650;-22350;-29350;-72000;-126850;-49350;-7650;-234850;-15050;-111450;-128100;-30100;-31250;-92800;-51150;-156500;-90050;-192550;-114900;-58550;-107850;-85600;-142600;-45500;-43950;-14800;-149050;-108250;-48450;-61850;-87850;-183400;-88200;-97200;-152850;-193950;-327350;-52550;-160000;-70650;-14000;-249500;-69550;-32500;-46600;-105750;-56250;-35200;-32250;-79400;-144100;-74450;-113500;-211200;-105150;-57300;-188600;-51600;-140850;-72950;-389000;-45450;59850;91900;-68550;-352950;-221700;-15050;-50350;-192100;-47850;-471850;-300850;-123500;-339150;-61450;-76750;-51800;-201300;-323300;-70900;-284300;-64800;-135150;-236900;-84950;-106200;-422050;-460700;-221350;-256050;-71150;-77500;-51600;-122450;-394800;-59050;-109600;-389450;-395900;-66250;-62950;-50250;-82200;-110000;74050;26450;92800;83100;-14850;-232100;-170650;85200;93300;-173200;-31650;-198500;89400;87900;70500;91500;86150;78300;100550
