Round;Reward;Average Reward;Steps Survived;Coins Collected;Enemies Killed;Crates Destroyed
398;-53760;-33583;28;0;0;0
399;-23050;-33557;5;0;0;0
400;-22310;-33529;25;0;0;4
401;-10480;-33471;13;0;0;1
402;-12100;-33418;7;0;0;1
403;1760;-33331;12;0;0;0
404;-8140;-33268;9;0;0;0
405;-16980;-33228;7;0;0;0
406;-21390;-33199;10;0;0;0
407;-30720;-33193;10;0;0;0
408;-7030;-33129;9;0;0;0
409;-10470;-33073;23;0;0;1
410;-16570;-33033;16;0;0;2
411;-39100;-33048;16;0;0;1
412;-17300;-33010;9;0;0;1
413;-12100;-32959;8;0;0;0
414;-33970;-32962;13;0;0;0
415;-32380;-32960;10;0;0;0
416;-10360;-32906;17;0;0;1
417;-31261;-32902;30;0;0;1
418;-11330;-32850;17;0;0;1
419;-26280;-32835;15;0;0;0
420;-32410;-32834;44;1;0;3
421;-13400;-32787;25;0;0;4
422;-19100;-32755;16;0;0;0
423;-18040;-32720;6;0;0;0
424;-32860;-32721;13;0;0;0
425;-9290;-32665;10;0;0;0
426;-30190;-32660;7;0;0;0
427;-5960;-32597;12;0;0;0
428;-31300;-32594;6;0;0;0
429;-50550;-32636;7;0;0;0
430;-53650;-32685;28;0;0;2
431;-18590;-32652;7;0;0;0
432;-71830;-32743;31;0;0;2
433;-37470;-32754;27;0;0;3
434;-16140;-32715;8;0;0;0
435;-73180;-32808;47;0;0;2
436;2080;-32728;11;0;0;0
437;-48790;-32765;25;0;0;2
438;-41460;-32785;25;1;0;4
439;-18040;-32751;6;0;0;0
440;-23630;-32731;32;1;0;2
441;-9240;-32677;10;0;0;0
442;-22550;-32655;5;0;0;0
443;-48400;-32690;6;0;0;0
444;-24080;-32671;15;0;0;0
445;-12690;-32626;15;0;0;2
446;-29590;-32619;7;0;0;0
447;-36790;-32628;12;0;0;0
448;-51030;-32669;15;0;0;1
449;-38600;-32683;18;0;0;2
450;-30680;-32678;8;0;0;0
