Round;Reward;Average Reward;Steps Survived;Coins Collected;Enemies Killed;Crates Destroyed
494;-53300;-65461;40;4;0;0
495;-98900;-65528;80;3;0;0
496;-111400;-65621;98;12;0;0
497;-54050;-65598;27;4;0;0
498;-75100;-65617;25;4;0;0
499;-74100;-65634;78;4;0;0
500;-130050;-65762;109;4;0;0
501;-143050;-65917;85;3;0;0
502;-49800;-65885;33;1;0;0
503;-70250;-65893;37;5;0;0
504;-27800;-65818;16;4;0;0
505;-27850;-65743;13;1;0;0
506;-80000;-65771;62;1;0;0
507;-36350;-65713;41;2;0;0
508;-32750;-65648;31;2;0;0
509;-96000;-65707;80;3;0;0
510;-62200;-65701;80;10;0;0
511;-135300;-65837;141;7;0;0
512;-33650;-65774;15;2;0;0
513;-8550;-65662;5;1;0;0
514;-65000;-65661;51;7;0;0
515;-34150;-65600;9;0;0;0
516;-277400;-66010;260;2;0;0
517;-9750;-65902;18;5;0;0
518;-58950;-65888;33;1;0;0
519;-13850;-65788;13;3;0;0
520;-80650;-65816;80;5;0;0
521;-92750;-65868;82;8;0;0
522;-100250;-65934;81;0;0;0
523;-24100;-65854;17;1;0;0
524;-60550;-65844;60;8;0;0
525;-154300;-66012;167;8;0;0
526;-65250;-66011;22;2;0;0
527;-92800;-66062;79;6;0;0
528;-282650;-66472;243;8;0;0
529;-67100;-66473;75;5;0;0
530;-41150;-66425;53;13;0;0
531;-30900;-66358;58;10;0;0
532;-45250;-66319;23;3;0;0
533;-47350;-66283;56;12;0;0
534;-5350;-66169;23;7;0;0
535;-18100;-66079;34;13;0;0
536;-52550;-66054;67;6;0;0
537;-68800;-66059;66;3;0;0
538;-33200;-65998;26;1;0;0
539;-94400;-66051;59;8;0;0
540;-89800;-66095;67;1;0;0
541;-103200;-66163;94;0;0;0
542;-16150;-66071;12;2;0;0
543;-23150;-65992;19;1;0;0
544;-12700;-65894;12;1;0;0
545;-32550;-65833;11;0;0;0
546;-69150;-65839;60;4;0;0
547;-85400;-65875;73;5;0;0
548;-39500;-65827;56;8;0;0
549;-190900;-66054;159;7;0;0
550;-54600;-66034;44;4;0;0
551;-22400;-65954;17;6;0;0
552;-100800;-66017;97;11;0;0
553;-58000;-66003;65;5;0;0
554;-48000;-65970;9;0;0;0
555;-30600;-65907;9;1;0;0
556;-85400;-65942;82;7;0;0
557;-104700;-66011;86;0;0;0
558;-68950;-66017;70;9;0;0
559;-5900;-65909;41;14;0;0
560;-112550;-65992;91;0;0;0
561;-218850;-66265;179;7;0;0
562;-10550;-66166;18;5;0;0
563;-113750;-66250;105;3;0;0
564;-7000;-66145;14;5;0;0
565;-49250;-66115;43;1;0;0
566;-214250;-66377;183;4;0;0
567;-107150;-66449;110;13;0;0
568;-9100;-66348;16;4;0;0
569;-18700;-66264;48;12;0;0
570;-16600;-66177;12;0;0;0
571;-1900;-66065;31;11;0;0
572;-13350;-65972;11;3;0;0
573;-62850;-65967;55;2;0;0
574;-92200;-66013;85;1;0;0
575;-149650;-66158;133;5;0;0
576;-20900;-66080;18;2;0;0
577;-79900;-66103;99;10;0;0
578;-35750;-66051;30;2;0;0
579;-35700;-65999;28;1;0;0
580;-169850;-66178;118;2;0;0
581;-103050;-66241;86;1;0;0
582;-82100;-66268;81;10;0;0
583;-175750;-66456;193;13;0;0
584;-13900;-66366;10;1;0;0
585;-56150;-66349;53;3;0;0
586;-162100;-66512;171;14;0;0
587;-203600;-66746;178;3;0;0
588;-138350;-66867;129;5;0;0
589;-55950;-66849;50;4;0;0
590;-38000;-66800;46;8;0;0
591;-9900;-66704;7;2;0;0
592;-29800;-66641;60;13;0;0
593;-165300;-66808;126;1;0;0
594;-463650;-67476;400;1;0;0
595;-118200;-67561;134;15;0;0
596;-3700;-67454;38;13;0;0
597;-17250;-67370;17;2;0;0
598;-6500;-67268;22;6;0;0
599;-103850;-67329;120;14;0;0
600;-76350;-67344;47;2;0;0
601;-27600;-67278;54;12;0;0
602;-39400;-67232;31;4;0;0
603;-34150;-67177;61;12;0;0
604;-32050;-67119;55;8;0;0
