Round;Reward;Average Reward;Steps Survived;Coins Collected;Enemies Killed;Crates Destroyed
1;-71600.0;-71600;11;2;0;0
2;-70700;-71150;10;2;0;0
3;-88900;-77067;37;3;0;0
4;-70400;-75400;10;0;0;0
5;-70400;-74400;10;0;0;0
6;-60300;-72050;19;0;0;0
7;-68000;-71471;5;1;0;0
8;-70300;-71325;7;0;0;0
9;-62350;-70328;29;2;0;0
10;-68800;-70175;5;0;0;0
11;-76600;-70759;20;1;0;0
12;-75500;-71154;21;3;0;0
13;-67900;-70904;9;2;0;0
14;-24550;-67593;18;0;0;0
15;-31800;-65207;11;1;0;0
16;-83650;-66359;21;2;0;0
17;-33250;-64412;14;1;0;0
18;-27950;-62386;5;2;0;0
19;-53800;-61934;15;1;0;0
20;-37000;-60688;19;2;0;0
21;-48400;-60102;5;1;0;0
22;-69550;-60532;6;0;0;0
23;-68000;-60857;5;1;0;0
24;-68550;-61177;6;1;0;0
25;-69400;-61506;6;0;0;0
26;-68200;-61763;6;0;0;0
27;-69650;-62056;6;1;0;0
28;-50950;-61659;9;0;0;0
29;-67900;-61874;10;2;0;0
30;-70300;-62155;7;0;0;0
31;-49700;-61753;5;0;0;0
32;-69900;-62008;6;0;0;0
33;-68200;-62195;6;0;0;0
34;-71850;-62479;9;1;0;0
35;-69950;-62693;17;3;0;0
36;-49700;-62332;5;0;0;0
37;-69850;-62535;7;0;0;0
38;-57950;-62414;20;2;0;0
39;-81300;-62899;20;1;0;0
40;-75150;-63205;14;0;0;0
41;-74000;-63468;10;0;0;0
42;-81500;-63898;32;3;0;0
43;-79100;-64251;28;3;0;0
44;-75650;-64510;12;0;0;0
45;-143100;-66257;34;3;0;0
46;-149000;-68055;44;4;0;0
47;-75400;-68212;13;0;0;0
48;-51300;-67859;8;0;0;0
49;-79150;-68090;17;1;0;0
50;-60750;-67943;22;1;0;0
51;-73350;-68049;11;1;0;0
52;-80300;-68285;26;1;0;0
53;-75000;-68411;17;3;0;0
54;-135400;-69652;39;0;0;0
55;-88200;-69989;32;2;0;0
56;-71300;-70012;12;2;0;0
57;-53800;-69728;14;0;0;0
58;-75450;-69827;16;1;0;0
59;-69350;-69819;5;0;0;0
60;-69250;-69809;9;1;0;0
61;-98500;-70280;26;2;0;0
62;-70950;-70290;8;0;0;0
63;-50550;-69977;6;1;0;0
64;-49600;-69659;7;1;0;0
65;-80300;-69822;22;2;0;0
66;-121550;-70606;33;4;0;0
67;-71850;-70625;16;2;0;0
68;-31350;-70047;13;1;0;0
69;-98400;-70458;58;4;0;0
70;-89600;-70731;32;3;0;0
71;-71250;-70739;8;0;0;0
72;-52400;-70484;9;0;0;0
73;-90200;-70754;43;2;0;0
74;-79500;-70872;22;1;0;0
75;-98000;-71234;26;2;0;0
76;-73400;-71262;9;0;0;0
77;-68800;-71231;5;0;0;0
78;-74950;-71278;17;1;0;0
79;-121250;-71911;33;3;0;0
80;-74100;-71938;16;2;0;0
81;-139350;-72770;44;4;0;0
82;-70750;-72746;8;1;0;0
83;-68500;-72695;7;2;0;0
84;-13900;-71995;6;1;0;0
85;-70850;-71981;14;2;0;0
86;-48350;-71706;5;1;0;0
87;-69900;-71686;6;0;0;0
88;-50200;-71441;6;1;0;0
89;-70450;-71430;6;0;0;0
90;-56900;-71269;18;1;0;0
91;-84650;-71416;31;2;0;0
92;-35900;-71030;11;1;0;0
93;-72550;-71046;14;2;0;0
94;-82950;-71173;34;1;0;0
95;-175900;-72275;58;3;0;0
96;-29800;-71833;14;3;0;0
97;-70850;-71823;12;2;0;0
98;-56350;-71665;21;1;0;0
99;-106300;-72015;30;3;0;0
100;-76950;-72064;16;3;0;0
101;-16350;-71512;9;1;0;0
102;-107400;-71864;29;2;0;0
103;-68800;-71834;5;0;0;0
104;-69750;-71814;11;2;0;0
105;-52250;-71628;20;5;0;0
106;-49250;-71417;9;2;0;0
107;-99950;-71684;32;4;0;0
108;-68000;-71650;6;1;0;0
109;-71900;-71652;47;5;0;0
110;-88000;-71800;34;1;0;0
111;-70950;-71793;8;0;0;0
112;-78250;-71850;22;2;0;0
113;-120900;-72285;26;0;0;0
114;-71750;-72280;11;1;0;0
115;-70100;-72261;6;0;0;0
116;-90300;-72416;45;5;0;0
117;-76150;-72448;22;2;0;0
118;-73650;-72458;20;2;0;0
119;-83250;-72549;22;1;0;0
120;-51450;-72373;10;1;0;0
121;-69250;-72348;37;0;0;0
122;-73750;-72359;12;0;0;0
123;-54050;-72210;16;1;0;0
124;-61950;-72127;26;3;0;0
125;-70050;-72111;15;2;0;0
126;-74000;-72126;29;5;0;0
127;-69850;-72108;35;1;0;0
128;-70100;-72092;6;0;0;0
129;-105250;-72349;70;4;0;0
130;-77650;-72390;21;1;0;0
131;-49950;-72219;8;2;0;0
132;-90800;-72359;19;5;0;0
133;-53000;-72214;9;1;0;0
134;-37600;-71956;17;1;0;0
135;-75450;-71981;12;0;0;0
136;-68800;-71958;33;1;0;0
137;-37250;-71705;22;1;0;0
138;-76900;-71742;25;2;0;0
139;-87550;-71856;47;5;0;0
