Round;Reward;Average Reward;Steps Survived;Coins Collected;Enemies Killed;Crates Destroyed
1;-10050.0;-10050;6;0;0;0
2;-23140;-16595;60;5;0;0
3;-9480;-14223;18;1;0;0
4;-23840;-16628;69;7;0;0
5;-11895;-15681;11;0;0;0
6;-7280;-14281;22;7;0;0
7;-4865;-12936;12;2;0;0
8;-5615;-12021;5;1;0;0
9;-17355;-12613;37;3;0;0
10;-7380;-12090;9;1;0;0
11;-7465;-11670;13;2;0;0
12;-5050;-11118;8;1;0;0
13;-5945;-10720;16;4;0;0
14;-10855;-10730;54;5;0;0
15;-6250;-10431;6;2;0;0
16;-9375;-10365;32;6;0;0
17;-8480;-10254;24;4;0;0
18;-3390;-9873;36;7;0;0
19;-7565;-9751;11;2;0;0
20;-8705;-9699;35;4;0;0
21;-7250;-9582;5;0;0;0
22;-11365;-9663;10;0;0;0
23;-10670;-9707;38;6;0;0
24;-6110;-9557;24;3;0;0
25;-7350;-9469;9;1;0;0
26;-11175;-9535;25;3;0;0
27;-9750;-9543;7;1;0;0
28;-11080;-9598;19;1;0;0
29;-8550;-9561;5;0;0;0
30;-8850;-9538;7;0;0;0
31;-11545;-9602;78;15;0;0
32;-4650;-9448;11;2;0;0
33;-6830;-9368;63;13;0;0
34;-12285;-9454;82;14;0;0
35;-10050;-9471;6;0;0;0
36;-11490;-9527;40;5;0;0
37;-2065;-9326;36;7;0;0
38;-9340;-9326;44;3;0;0
39;-5250;-9221;5;1;0;0
40;-2330;-9049;16;2;0;0
41;-6850;-8995;13;3;0;0
42;-14090;-9117;95;14;0;0
43;-11020;-9161;51;8;0;0
44;-10870;-9200;55;11;0;0
45;-530;-9007;28;8;0;0
46;-6505;-8953;37;7;0;0
47;-3450;-8836;10;4;0;0
48;2295;-8604;51;12;0;0
49;-8965;-8611;9;1;0;0
50;4710;-8345;53;17;0;0
51;-7800;-8334;98;15;0;0
52;-6910;-8307;36;7;0;0
53;8565;-7988;66;18;0;0
54;-7140;-7973;41;7;0;0
55;2990;-7773;45;14;0;0
56;-3305;-7694;39;8;0;0
57;110;-7557;39;8;0;0
58;-4750;-7508;10;3;0;0
59;36410;-6764;173;39;0;0
60;-2265;-6689;20;6;0;0
61;34990;-6006;185;41;0;0
62;11735;-5720;75;19;0;0
63;-360;-5634;33;7;0;0
64;-6850;-5653;7;2;0;0
65;1170;-5548;28;11;0;0
66;31260;-4991;157;35;0;0
67;22370;-4582;117;34;0;0
68;74775;-3415;164;50;0;0
69;75565;-2271;197;50;0;0
70;41610;-1644;128;32;0;0
71;76060;-549;168;50;0;0
72;23945;-209;68;24;0;0
73;86220;975;193;50;0;0
74;18100;1206;72;25;0;0
75;86900;2349;144;50;0;0
76;85155;3438;167;50;0;0
77;81335;4450;140;50;0;0
78;67640;5260;134;48;0;0
79;62860;5989;136;50;0;0
80;89655;7035;139;50;0;0
81;88300;8038;143;50;0;0
82;93980;9086;150;50;0;0
83;94830;10119;158;50;0;0
84;92590;11101;138;50;0;0
85;92275;12056;140;50;0;0
86;97820;13053;144;50;0;0
87;87425;13908;131;50;0;0
88;98340;14868;150;50;0;0
89;101570;15842;161;50;0;0
90;94305;16714;148;50;0;0
91;89370;17512;134;50;0;0
92;96510;18371;140;50;0;0
93;84940;19087;125;50;0;0
94;101310;19961;148;50;0;0
95;87485;20672;129;50;0;0
96;94140;21437;135;50;0;0
97;85275;22096;126;50;0;0
98;90410;22793;145;50;0;0
99;94905;23521;146;50;0;0
100;46920;23755;95;35;0;0
101;95525;24466;155;50;0;0
102;103485;25240;145;50;0;0
103;93590;25904;131;50;0;0
104;85655;26478;119;50;0;0
105;93770;27119;128;50;0;0
106;94160;27752;139;50;0;0
107;100925;28436;147;50;0;0
108;98340;29083;142;50;0;0
109;98840;29723;147;50;0;0
110;70570;30094;121;49;0;0
111;93850;30669;131;50;0;0
112;97370;31264;134;50;0;0
113;86455;31753;123;50;0;0
114;89340;32258;127;50;0;0
115;54635;32452;94;42;0;0
116;44530;32556;194;50;0;0
117;104675;33173;154;50;0;0
118;-1365;32880;11;3;0;0
119;88885;33351;126;50;0;0
120;99190;33899;149;50;0;0
121;96095;34413;141;50;0;0
122;86570;34841;116;50;0;0
123;91340;35300;125;50;0;0
124;89485;35737;127;50;0;0
125;36605;35744;76;34;0;0
126;79285;36090;110;50;0;0
127;91625;36527;130;50;0;0
128;92280;36963;142;50;0;0
129;47180;37042;206;50;0;0
130;90055;37450;137;50;0;0
131;82285;37792;115;50;0;0
132;94685;38223;141;50;0;0
133;89825;38611;135;50;0;0
134;90570;38999;120;50;0;0
135;90770;39382;130;50;0;0
136;95560;39795;142;50;0;0
137;100225;40236;147;50;0;0
138;91885;40611;123;50;0;0
139;80185;40895;147;49;0;0
140;89970;41246;119;50;0;0
141;95275;41629;141;50;0;0
142;95675;42010;143;50;0;0
143;93485;42370;123;50;0;0
144;95970;42742;137;50;0;0
145;18750;42576;45;23;0;0
146;97685;42954;130;50;0;0
147;88880;43266;216;50;0;0
148;106505;43693;155;50;0;0
149;88390;43993;133;50;0;0
150;95085;44334;131;50;0;0
151;91370;44646;124;50;0;0
152;97705;44995;140;50;0;0
153;92675;45306;131;50;0;0
154;103740;45686;159;50;0;0
155;87770;45957;126;50;0;0
156;88310;46229;129;50;0;0
157;90455;46510;127;50;0;0
158;98455;46839;143;50;0;0
159;95855;47147;136;50;0;0
160;95225;47448;136;50;0;0
161;81885;47662;109;50;0;0
162;101655;47995;143;50;0;0
163;-7765;47653;7;0;0;0
164;103505;47994;150;50;0;0
165;97705;48295;140;50;0;0
166;91255;48554;123;50;0;0
167;-114070;47580;370;50;0;0
168;37175;47518;73;27;0;0
169;91710;47779;132;50;0;0
170;96310;48065;137;50;0;0

Raw Arrays
