Round;Reward;Average Reward;Steps Survived;Coins Collected;Enemies Killed;Crates Destroyed
321;-48090;-59194;19;2;0;0
322;-36650;-59124;13;0;0;0
323;-67100;-59149;7;0;0;0
324;-34770;-59074;12;0;0;0
325;-1990;-58898;22;0;0;0
326;-6050;-58736;24;1;0;1
327;-14010;-58599;13;0;0;0
328;-145751;-58865;107;1;0;2
329;-42120;-58814;27;1;0;1
330;-34240;-58740;8;0;0;0
331;-29090;-58650;8;0;0;1
332;-11000;-58506;6;0;0;0
333;1710;-58326;12;0;0;0
334;-174951;-58675;73;2;0;2
335;-46180;-58637;10;0;0;1
336;-59830;-58641;31;0;0;1
337;-12920;-58505;10;0;0;0
338;-32060;-58427;11;0;0;0
339;-104894;-58564;59;1;0;1
340;-51130;-58542;7;0;0;0
341;-51722;-58522;93;2;0;3
342;-74890;-58570;23;0;0;0
343;-80340;-58634;20;0;0;0
344;-43080;-58588;22;0;0;1
345;-8250;-58443;9;0;0;1
346;-87580;-58527;34;0;0;1
347;-70040;-58560;26;0;0;1
348;-60610;-58566;32;1;0;3
349;-30030;-58484;8;0;0;0
350;-82850;-58554;46;1;0;4
351;-34800;-58486;17;0;0;0
352;-50182;-58462;100;2;0;2
353;-47600;-58432;30;0;0;0
354;-49100;-58405;6;0;0;0
355;-80780;-58468;40;0;0;1
356;-30360;-58389;9;0;0;0
357;-12930;-58262;8;0;0;0
358;-51640;-58244;15;0;0;0
359;-51150;-58224;13;0;0;0
360;-34901;-58159;17;0;0;0
361;-58040;-58159;35;0;0;0
362;-32210;-58087;13;0;0;0
363;-61520;-58096;27;1;0;0
364;-48580;-58070;7;0;0;0
365;-68800;-58100;5;0;0;0
366;-26050;-58012;11;0;0;0
367;-34230;-57947;11;0;0;0
368;-168432;-58248;87;0;0;1
369;-19502;-58143;14;0;0;0
370;-90388;-58230;113;2;0;2
371;-49920;-58207;108;4;1;0
372;-39781;-58158;29;0;0;0
373;-72811;-58197;59;0;0;1
374;-50200;-58176;7;0;0;0
375;-60931;-58183;30;1;0;1
376;-26380;-58098;31;0;0;0
377;-27950;-58018;14;0;0;1
378;-30050;-57944;5;0;0;0
379;-50280;-57924;9;0;0;0
380;-12990;-57806;7;0;0;0
381;-40050;-57759;19;0;0;1
382;-52790;-57746;7;0;0;0
383;-52730;-57733;20;0;0;1
384;-8630;-57605;19;0;0;1
385;-81850;-57668;39;1;0;0
386;-38120;-57618;16;0;0;1
387;-18381;-57516;16;0;0;0
388;-3241;-57376;25;1;0;0
389;-48650;-57354;5;0;0;0
390;-58600;-57357;43;0;0;1
391;-33140;-57295;7;0;0;0
392;-49680;-57276;8;0;0;0
393;-53320;-57266;12;0;0;0
394;-55240;-57261;15;0;0;1
