Round;Reward;Average Reward;Steps Survived;Coins Collected;Enemies Killed;Crates Destroyed
332;73938;1975;69;1;1;2
333;-27136;1887;265;4;1;3
334;27060;1963;24;2;0;2
335;-167983;1456;400;3;1;2
336;43600;1581;53;4;1;2
337;68206;1779;94;4;0;6
338;139615;2186;289;5;1;5
339;33420;2279;61;4;0;3
340;17990;2325;34;2;0;2
341;127528;2692;173;2;0;4
342;68320;2884;60;5;0;9
343;81153;3112;152;2;1;2
344;24010;3173;33;2;0;3
345;48500;3304;47;5;0;5
346;149057;3725;191;7;2;8
347;102803;4011;264;6;1;7
348;63470;4182;164;8;0;3
349;127607;4535;143;7;0;5
350;59660;4693;68;2;1;1
351;42800;4802;58;5;0;4
352;87915;5038;151;6;0;6
353;-7290;5003;7;0;0;1
354;-420;4987;8;0;0;0
355;55828;5131;71;7;1;4
356;87499;5362;314;4;0;2
357;148246;5762;143;6;0;7
358;63438;5923;78;5;0;3
359;36290;6008;69;2;0;8
360;67926;6180;242;4;1;3
361;159988;6606;166;11;0;10
362;22810;6651;25;2;0;4
363;163027;7082;164;4;0;2
364;141108;7450;185;2;1;2
365;78496;7644;84;4;0;3
366;8320;7646;7;0;0;0
367;62700;7796;60;3;0;3
368;89933;8019;135;4;1;4
369;45249;8120;49;1;0;5
370;261309;8805;278;4;2;5
371;176347;9256;335;5;0;3
372;61913;9398;179;3;1;4
373;120;9373;47;4;0;3
374;114970;9655;330;5;1;5
375;189697;10135;177;5;1;4
376;121427;10431;163;4;0;4
377;130787;10751;154;5;1;5
378;89537;10959;220;3;0;3
379;206795;11476;326;4;1;4
380;91186;11686;108;5;0;4
381;59760;11812;62;3;0;4
382;88570;12013;117;4;0;4
383;157706;12393;156;5;1;4
384;248231;13007;400;6;2;6
385;27979;13046;44;2;0;1
386;251956;13665;400;6;0;5
387;168534;14065;146;7;0;4
388;90049;14261;122;3;0;4
389;46530;14344;55;3;0;4
390;124748;14627;129;7;0;8
391;372629;15543;400;7;1;6
392;53847;15640;85;6;1;2
393;12660;15633;30;3;0;1
394;10960;15621;11;1;0;0
395;126869;15903;188;7;0;7
396;138800;16213;179;3;1;4
397;13990;16207;17;1;0;0
398;69170;16340;71;5;0;5
399;20270;16350;51;3;0;6
400;171927;16739;177;9;0;11
401;37720;16792;43;3;0;4
402;54450;16885;63;3;0;3
403;16399;16884;39;2;0;3
404;159172;17236;150;5;1;6
405;139586;17538;185;6;0;6
406;56500;17634;55;2;0;1
407;30090;17665;37;2;0;0
408;79280;17816;85;3;1;6
409;86909;17985;87;4;0;4
410;110698;18211;92;4;1;2
411;167135;18573;157;5;1;5
412;82009;18727;81;3;0;3
413;307768;19427;285;4;1;4
414;98459;19618;120;3;0;3
415;221906;20105;221;7;1;9
416;29680;20128;26;2;0;1
417;237344;20649;219;4;0;5
418;391396;21536;361;3;1;5
419;12120;21514;40;3;0;2
