Round;Reward;Average Reward;Steps Survived;Coins Collected;Enemies Killed;Crates Destroyed
1;-99750.0;-99750;19;0;0;0
2;-86550;-93150;6;1;0;0
3;-110550;-98950;16;1;0;0
4;-87000;-95962;14;1;0;0
5;-176050;-111980;41;4;0;0
6;-94000;-108983;10;1;0;0
7;-94250;-106879;8;0;0;0
8;-82300;-103806;5;0;0;0
9;-135500;-107328;45;1;0;0
10;-62400;-102835;6;1;0;0
11;-82300;-100968;5;0;0;0
12;-151900;-105212;31;1;0;0
13;-73800;-102796;8;0;0;0
14;-125600;-104425;19;3;0;0
15;-103100;-104337;13;2;0;0
16;-168050;-108319;24;2;0;0
17;-96800;-107641;19;3;0;0
18;-131600;-108972;20;2;0;0
19;-58850;-106334;8;0;0;0
20;-98050;-105920;9;2;0;0
21;-210950;-110921;34;1;0;0
22;-86000;-109789;5;1;0;0
23;-134700;-110872;20;0;0;0
24;-97700;-110323;10;1;0;0
25;-94250;-109680;8;0;0;0
26;-149500;-111212;25;4;0;0
27;-88250;-110361;8;0;0;0
28;-111800;-110412;12;0;0;0
29;-116000;-110605;21;0;0;0
30;-160600;-112272;31;1;0;0
31;-105750;-112061;15;3;0;0
32;-172700;-113956;28;2;0;0
33;-87900;-113167;6;0;0;0
34;-92500;-112559;9;0;0;0
35;-74400;-111469;7;0;0;0
36;-127300;-111908;22;0;0;0
37;-75700;-110930;5;2;0;0
38;-82050;-110170;5;1;0;0
39;-110750;-110185;16;1;0;0
40;-216800;-112850;30;5;0;0
41;-73850;-111899;14;2;0;0
42;-172000;-113330;37;3;0;0
43;-104150;-113116;10;0;0;0
44;-87650;-112538;6;1;0;0
45;-98350;-112222;9;1;0;0
46;-87350;-111682;5;0;0;0
47;-82850;-111068;6;0;0;0
48;-72250;-110259;10;2;0;0
49;-88950;-109824;8;1;0;0
50;-57700;-108782;5;1;0;0
51;-116350;-108930;17;1;0;0
52;-235700;-111368;66;6;0;0
53;-103300;-111216;17;3;0;0
54;-97650;-110965;16;1;0;0
55;-239750;-113306;47;2;0;0
56;-63200;-112412;5;0;0;0
57;-231850;-114507;52;8;0;0
58;-94250;-114158;8;0;0;0
59;-104650;-113997;19;0;0;0
60;-45000;-112847;7;1;0;0
61;-165600;-113711;28;3;0;0
62;-92950;-113377;14;0;0;0
63;-79950;-112846;10;1;0;0
64;-181150;-113913;37;1;0;0
65;-110250;-113857;12;1;0;0
66;-130650;-114111;27;2;0;0
67;-192150;-115276;60;5;0;0
68;-138000;-115610;28;2;0;0
69;-109850;-115527;15;1;0;0
70;-166800;-116259;26;3;0;0
71;-103500;-116080;11;1;0;0
72;-141950;-116439;26;2;0;0
73;-89000;-116063;20;2;0;0
74;-94200;-115768;14;0;0;0
75;-120100;-115825;14;1;0;0
76;-87350;-115451;5;0;0;0
77;-91850;-115144;15;1;0;0
78;-164350;-115775;28;1;0;0
79;-176500;-116544;48;4;0;0
80;-184050;-117388;53;6;0;0
81;-96450;-117129;32;2;0;0
82;-85750;-116746;11;0;0;0
83;-106400;-116622;11;0;0;0
84;-94250;-116355;8;0;0;0
85;-124600;-116452;13;1;0;0
86;-79900;-116027;12;2;0;0
87;-104650;-115897;11;1;0;0
88;-167450;-116482;41;2;0;0
89;-93500;-116224;7;0;0;0
90;-38900;-115365;6;0;0;0
91;-87350;-115057;5;0;0;0
92;-191800;-115891;38;1;0;0
93;-97300;-115691;12;1;0;0
94;-98050;-115504;12;1;0;0
95;-99700;-115337;9;0;0;0
96;-110100;-115283;12;1;0;0
97;-231500;-116481;71;5;0;0
98;-99650;-116309;9;0;0;0
99;-116850;-116315;26;1;0;0
100;-122950;-116381;25;7;0;0
101;-173500;-116947;34;5;0;0
102;-43350;-116225;14;2;0;0
103;-118550;-116248;18;2;0;0
104;-79450;-115894;15;2;0;0
105;-81750;-115569;6;0;0;0
106;-138650;-115786;17;0;0;0
107;-57350;-115240;6;1;0;0
108;-99050;-115090;10;1;0;0
109;-82050;-114787;5;1;0;0
110;-126950;-114898;17;2;0;0
111;-179900;-115483;32;3;0;0
112;-108100;-115417;17;2;0;0
113;-87350;-115169;5;0;0;0
114;-93500;-114979;7;0;0;0
115;-102750;-114873;12;2;0;0
116;-94000;-114693;8;1;0;0
117;-210750;-115514;33;1;0;0
118;-82350;-115233;5;0;0;0
119;-96750;-115077;13;1;0;0
120;-61350;-114630;16;2;0;0
121;-209550;-115414;46;2;0;0
122;-95100;-115248;19;3;0;0
123;-123150;-115312;16;0;0;0
124;-74400;-114982;7;0;0;0
125;-123300;-115048;18;0;0;0
126;-86900;-114825;10;0;0;0
127;-75050;-114512;10;1;0;0
128;-56250;-114057;13;2;0;0
129;-87300;-113849;7;1;0;0
130;-254650;-114932;66;4;0;0
131;-100650;-114823;16;2;0;0
132;-139900;-115013;21;1;0;0
133;-66650;-114650;7;2;0;0
134;-103650;-114568;18;2;0;0
135;-133950;-114711;19;0;0;0
136;-131000;-114831;31;1;0;0
137;-92350;-114667;7;0;0;0
138;-65050;-114307;9;1;0;0
139;-77300;-114041;5;0;0;0
140;-138600;-114216;19;0;0;0
141;-87900;-114030;6;0;0;0
142;-116250;-114045;13;0;0;0
143;-118300;-114075;33;3;0;0
144;-92150;-113923;7;1;0;0
145;-77400;-113671;20;0;0;0
146;-53900;-113262;22;3;0;0
147;-85800;-113075;16;4;0;0
148;-67450;-112767;6;1;0;0
149;-110000;-112748;15;1;0;0
150;-126950;-112843;24;3;0;0
151;-70200;-112560;10;1;0;0
152;-85600;-112383;9;0;0;0
153;-105450;-112338;12;1;0;0
154;-130100;-112453;17;0;0;0
155;-57700;-112100;7;2;0;0
156;-139250;-112274;18;0;0;0
157;-130750;-112391;23;2;0;0
158;-62250;-112074;12;3;0;0
159;-108850;-112054;26;3;0;0
160;-215550;-112701;57;3;0;0
161;-254650;-113582;62;3;0;0
162;-100950;-113504;13;1;0;0
163;-61600;-113186;5;2;0;0
164;-63200;-112881;5;0;0;0
165;-93600;-112764;8;1;0;0
166;-113000;-112766;24;1;0;0
167;-93800;-112652;11;0;0;0
168;-94400;-112543;10;0;0;0
169;-104200;-112494;14;1;0;0
170;-83050;-112321;6;0;0;0
171;-169650;-112656;28;0;0;0
172;-118750;-112692;14;2;0;0
173;-101250;-112625;20;2;0;0
174;-82350;-112451;5;0;0;0
175;-88850;-112317;7;0;0;0
176;-62950;-112036;5;1;0;0
177;-65450;-111773;8;0;0;0
178;-104900;-111734;9;0;0;0
179;-284150;-112697;80;6;0;0
180;-160650;-112964;46;4;0;0
181;-68800;-112720;6;0;0;0
182;-143050;-112887;28;3;0;0
183;-130600;-112983;21;4;0;0
184;-80950;-112809;5;1;0;0
185;-84550;-112656;8;0;0;0
186;-92250;-112547;11;1;0;0
187;-52600;-112226;7;2;0;0
188;-73750;-112022;10;1;0;0
189;-102600;-111972;17;1;0;0
190;-221950;-112551;63;4;0;0
191;-299250;-113528;81;8;0;0
192;-150550;-113721;22;1;0;0
193;-114600;-113725;25;1;0;0
194;-93850;-113623;8;0;0;0
195;-97750;-113542;8;1;0;0
196;-156100;-113759;44;4;0;0
197;-92950;-113653;6;0;0;0
198;-87900;-113523;6;0;0;0
199;-125500;-113583;25;2;0;0
200;-107750;-113554;12;1;0;0
201;-84400;-113409;8;0;0;0
202;-92350;-113305;15;2;0;0
203;-87350;-113177;5;0;0;0
204;-69550;-112963;9;0;0;0
205;-225900;-113514;65;8;0;0
206;-112950;-113511;17;1;0;0
207;-83550;-113366;13;0;0;0
208;-66000;-113139;11;0;0;0
209;-181900;-113468;31;2;0;0
210;-138150;-113585;32;4;0;0
211;-54750;-113306;15;0;0;0
212;-126050;-113367;17;0;0;0
213;-175550;-113658;42;0;0;0
214;-99350;-113592;31;4;0;0
215;-142600;-113727;22;3;0;0
216;-140400;-113850;29;3;0;0
217;-101700;-113794;24;4;0;0
218;-178350;-114090;33;4;0;0
219;-210400;-114530;64;6;0;0
220;-162600;-114748;29;1;0;0
221;-107350;-114715;16;1;0;0
222;-72300;-114524;15;1;0;0
223;-60250;-114280;8;0;0;0
224;-150550;-114442;56;4;0;0
225;-79950;-114289;10;1;0;0
226;-261050;-114938;55;2;0;0
227;-140400;-115051;26;3;0;0
228;-19350;-114631;11;3;0;0
229;-89450;-114521;19;2;0;0
230;-51150;-114245;8;1;0;0
231;-61350;-114016;7;3;0;0
232;-239750;-114558;54;7;0;0
233;-58200;-114317;12;2;0;0
234;-71200;-114132;40;5;0;0
