Round;Reward;Average Reward;Steps Survived;Coins Collected;Enemies Killed;Crates Destroyed
254;-29890;-17552;43;2;0;3
255;-5580;-17505;11;0;0;0
256;-4170;-17453;15;0;0;1
257;-21540;-17469;9;0;0;0
258;-9880;-17439;34;0;0;0
259;-30260;-17489;17;0;0;0
260;-7590;-17451;7;0;0;0
261;-23750;-17475;5;0;0;0
262;-7030;-17435;8;0;0;0
263;1670;-17362;9;0;0;0
264;-7530;-17325;9;0;0;0
265;-19130;-17332;8;0;0;0
266;-4950;-17285;17;0;0;0
267;-16360;-17282;37;0;0;2
268;-70;-17218;11;0;0;1
269;-6980;-17180;9;0;0;0
270;-12310;-17162;31;1;0;2
271;-22490;-17181;5;0;0;0
272;-6990;-17144;7;0;0;0
273;-19100;-17151;5;0;0;0
274;-11460;-17130;17;0;0;0
275;-24250;-17156;5;0;0;0
276;-7680;-17122;9;0;0;0
277;-9660;-17095;15;0;0;0
278;-20290;-17106;6;0;0;0
279;-3020;-17056;11;0;0;0
280;-28710;-17097;25;0;0;2
281;-23780;-17121;7;0;0;0
282;-24830;-17149;8;0;0;0
283;-23140;-17170;13;0;0;0
284;-21890;-17186;7;0;0;0
285;-16430;-17184;28;0;0;1
286;-13610;-17171;28;0;0;0
287;-18080;-17174;24;0;0;2
288;30;-17115;20;0;0;2
289;-25350;-17143;6;0;0;0
290;-6530;-17107;8;0;0;0
291;-8540;-17077;12;0;0;0
292;-35950;-17142;49;0;0;0
293;-7370;-17108;15;0;0;0
294;-19550;-17117;5;0;0;0
295;-17760;-17119;20;0;0;1
296;-22490;-17137;5;0;0;0
297;-6830;-17102;8;0;0;0
298;-8220;-17072;20;1;0;1
299;-80;-17016;9;0;0;0
300;-27020;-17049;14;0;0;0
301;-23470;-17070;13;0;0;0
302;-25770;-17099;11;0;0;0
303;-21240;-17113;8;0;0;0
304;-10290;-17090;10;0;0;0
305;-34930;-17149;37;2;0;2
306;-28810;-17187;38;1;0;0
307;15940;-17079;18;0;0;1
308;-15280;-17073;16;0;0;0
309;9900;-16986;14;0;0;1
310;8540;-16904;18;0;0;2
311;-14290;-16895;13;0;0;0
312;-9700;-16872;26;0;0;2
313;-22490;-16890;5;0;0;0
314;-20580;-16902;19;0;0;2
315;-4140;-16861;8;0;0;0
316;-15930;-16858;8;1;0;0
317;-22630;-16877;18;1;0;2
318;11620;-16787;28;1;0;2
319;-12030;-16772;13;0;0;0
320;-15070;-16767;22;0;0;0
321;-23190;-16787;5;0;0;0
322;-23590;-16808;6;0;0;0
323;-4420;-16770;19;1;0;2
324;-24880;-16795;9;0;0;0
325;3220;-16733;6;0;0;0
326;-9930;-16712;20;0;0;4
327;-5920;-16679;14;0;0;0
328;3880;-16616;7;0;0;0
329;-23820;-16638;24;0;0;2
330;-1940;-16594;21;1;0;0
331;-6490;-16563;6;0;0;0
332;-6590;-16533;6;0;0;0
333;-13950;-16525;34;3;0;6
334;-20070;-16536;12;0;0;0
335;-14930;-16531;5;0;0;0
336;4540;-16469;8;1;0;0
337;-3820;-16431;11;0;0;0
338;-1780;-16388;8;0;0;0
339;-6340;-16358;10;0;0;0
340;3380;-16300;7;0;0;0
341;-2030;-16258;13;0;0;3
342;-4990;-16225;9;1;0;0
343;-19580;-16235;8;0;0;0
344;-11020;-16220;28;2;0;2
345;-29290;-16258;19;0;0;0
346;-5280;-16226;7;0;0;0
347;-7440;-16201;11;0;0;0
348;-20190;-16212;6;0;0;0
349;1270;-16162;8;0;0;0
350;-4380;-16128;11;0;0;0
351;-20180;-16140;29;0;0;1
352;-29190;-16177;10;0;0;0
353;-17700;-16181;17;0;0;1
354;-11890;-16169;11;0;0;0
355;1450;-16120;26;1;0;1
356;-1840;-16079;6;0;0;0
357;-6520;-16053;10;0;0;0
358;-6490;-16026;6;0;0;0
359;2220;-15975;7;0;0;0
360;-25790;-16002;8;0;0;0
361;-11480;-15990;13;0;0;0
362;-23590;-16011;37;3;0;2
363;-18030;-16016;8;1;0;0
364;-26230;-16044;8;0;0;0
365;-24350;-16067;5;0;0;0
366;-22730;-16085;6;0;0;0
367;-20300;-16097;6;0;0;0
368;-5980;-16069;8;0;0;0
369;-16040;-16069;6;0;0;0
370;-5210;-16040;16;0;0;0
371;-9570;-16023;23;0;0;0
372;-8240;-16002;8;0;0;0
373;-23650;-16022;5;0;0;0
374;-5720;-15995;9;0;0;0
375;580;-15950;10;0;0;0
376;-20140;-15962;7;0;0;0
377;8750;-15896;18;1;0;2
378;-620;-15856;9;1;0;0
379;-5430;-15828;7;0;0;0
380;-21210;-15842;24;0;0;0
381;-3040;-15809;7;0;0;0
382;-12640;-15800;14;0;0;2
383;-7880;-15780;13;0;0;0
384;-8790;-15761;8;0;0;0
385;-26350;-15789;7;0;0;0
386;-25160;-15813;11;0;0;0
387;-23850;-15834;5;0;0;0
388;-10880;-15821;12;0;0;0
389;-6490;-15797;6;0;0;0
390;-13290;-15791;18;0;0;0
391;-23590;-15811;11;0;0;0
392;3650;-15761;20;0;0;1
393;-23560;-15781;11;0;0;0
394;-7650;-15760;14;0;0;0
395;-1840;-15725;6;0;0;0
396;-9320;-15709;35;0;0;1
397;1020;-15667;8;0;0;1
398;-26440;-15694;9;0;0;0
399;-9420;-15678;54;2;0;5
400;4400;-15628;21;0;0;1
401;-7090;-15607;7;0;0;0
402;8200;-15547;24;0;0;1
403;740;-15507;32;4;0;1
404;-23440;-15527;53;1;0;4
405;-23130;-15545;6;0;0;0
406;-8160;-15527;16;0;0;1
407;-8370;-15510;13;0;0;0
408;-37830;-15564;17;1;0;2
409;-3210;-15534;16;0;0;0
410;-490;-15497;17;0;0;0
411;-20770;-15510;35;3;0;1
