Round;Reward;Average Reward;Steps Survived;Coins Collected;Enemies Killed;Crates Destroyed
1;-73200.0;-73200;11;1;0;0
2;-171500;-122350;72;6;0;0
3;-60400;-101700;25;2;0;0
4;-126850;-107988;39;2;0;0
5;-92350;-104860;34;1;0;0
6;-53950;-96375;9;0;0;0
7;-73350;-93086;8;0;0;0
8;-95750;-93419;42;3;0;0
9;-69700;-90783;10;2;0;0
10;-51400;-86845;6;0;0;0
11;-60400;-84441;25;3;0;0
12;-69150;-83167;5;1;0;0
13;-80850;-82988;19;1;0;0
14;-110000;-84918;32;0;0;0
15;-52700;-82770;10;1;0;0
16;-174500;-88503;54;3;0;0
17;-89900;-88585;29;1;0;0
18;-46750;-86261;20;5;0;0
19;-110200;-87521;33;2;0;0
20;-74150;-86852;10;1;0;0
21;-93850;-87186;27;1;0;0
22;-74650;-86616;12;1;0;0
23;-155350;-89604;69;5;0;0
24;-155900;-92367;28;2;0;0
25;-112900;-93188;57;9;0;0
26;-84600;-92858;35;5;0;0
27;-47350;-91172;8;2;0;0
28;-88650;-91082;38;2;0;0
29;-96650;-91274;35;2;0;0
30;-52550;-89983;14;2;0;0
31;-158950;-92208;47;5;0;0
32;-83700;-91942;29;3;0;0
33;-73800;-91392;10;0;0;0
34;-48800;-90140;6;1;0;0
35;-81700;-89899;15;0;0;0
36;-88150;-89850;38;3;0;0
37;-77350;-89512;48;3;0;0
38;-50900;-88496;8;1;0;0
39;-53850;-87608;24;6;0;0
40;-74900;-87290;15;2;0;0
41;-80150;-87116;17;1;0;0
42;-50750;-86250;12;2;0;0
43;-77700;-86051;18;3;0;0
44;-109150;-86576;55;2;0;0
45;-78900;-86406;21;1;0;0
46;-215400;-89210;109;5;0;0
47;-51150;-88400;6;1;0;0
48;-70600;-88029;13;1;0;0
49;-70250;-87666;9;2;0;0
50;-73400;-87381;23;4;0;0
51;-80250;-87241;19;3;0;0
52;-62400;-86763;20;1;0;0
53;-31250;-85716;13;4;0;0
54;-50050;-85056;14;0;0;0
55;-61050;-84619;18;2;0;0
56;-64100;-84253;17;0;0;0
57;-139900;-85229;29;3;0;0
58;-132600;-86046;41;1;0;0
59;-74800;-85855;13;1;0;0
60;-55800;-85354;10;1;0;0
61;-69150;-85089;6;1;0;0
62;-75750;-84938;30;1;0;0
63;-50500;-84391;15;2;0;0
64;-69950;-84166;5;0;0;0
65;-71200;-83966;6;0;0;0
66;-57950;-83572;16;3;0;0
67;-52450;-83107;10;1;0;0
68;-62800;-82809;23;0;0;0
69;-54200;-82394;15;0;0;0
70;-49100;-81919;5;0;0;0
71;-66050;-81695;30;2;0;0
72;-54600;-81319;12;1;0;0
73;-55400;-80964;16;2;0;0
74;-70400;-80821;7;1;0;0
75;-74950;-80743;10;0;0;0
76;-73100;-80642;9;0;0;0
77;-56750;-80332;12;0;0;0
78;-49650;-79938;5;0;0;0
79;-76050;-79889;14;1;0;0
80;-36950;-79352;19;4;0;0
81;-76050;-79312;11;0;0;0
82;-69200;-79188;6;1;0;0
83;-28850;-78582;5;1;0;0
84;-73350;-78520;8;0;0;0
85;-65950;-78372;22;0;0;0
86;-123600;-78898;50;2;0;0
87;-51950;-78588;7;0;0;0
88;-69900;-78489;7;1;0;0
89;-73500;-78433;10;0;0;0
90;-117400;-78866;16;3;0;0
91;-69250;-78760;8;1;0;0
92;-26450;-78192;26;2;0;0
93;-69400;-78097;5;0;0;0
94;-50150;-77800;5;0;0;0
95;-75400;-77775;20;3;0;0
96;-65300;-77645;29;3;0;0
97;-55800;-77420;11;1;0;0
98;-83850;-77485;32;1;0;0
99;-70950;-77419;15;3;0;0
100;-69950;-77344;5;0;0;0
101;-61150;-77184;21;1;0;0
102;-54850;-76965;12;0;0;0
103;-69900;-76897;30;3;0;0
104;-59400;-76728;16;0;0;0
105;-58800;-76558;16;0;0;0
106;-105850;-76834;49;0;0;0
